"","Date","Plot","Species","Circumference_cm","Circumference_cm2","Circumference_cm3","Circumference_cm4","Tree_Height_1","Tree_Height_2","Tree_Height_3","CrBH_1","CrBH_2","CrBH_3","ForTyp"
"3046","8/17/2023",109,"PIPO","49","",NA,NA,6,6.2,"6.2","1.8","","","ponderosa pine"
"3047","8/17/2023",109,"PIPO","43","",NA,NA,8.6,8.6,"8.8","1.6","","","ponderosa pine"
"3048","8/17/2023",109,"PIPO","41","",NA,NA,7.4,7.2,"7.4","0.86","","","ponderosa pine"
"3049","8/17/2023",109,"PIPO","38","",NA,NA,7.2,7.8,"7.4","0.75","","","ponderosa pine"
"3050","8/17/2023",109,"PIPO","138","",NA,NA,25.4,25.6,"25","3.2","3","3.2","ponderosa pine"
"3051","8/17/2023",109,"PIPO","94","",NA,NA,19.2,18.8,"19.4","5.8","6","5.4","ponderosa pine"
"3052","8/17/2023",109,"PIPO","100","",NA,NA,11.2,11,"11.4","1.62","","","ponderosa pine"
"3053","8/17/2023",109,"PIPO","88","",NA,NA,17,17.6,"17.4","10","10","9.6","ponderosa pine"
"3054","8/17/2023",109,"PIPO","105","",NA,NA,19.6,19.4,"19.4","6","5.8","5.8","ponderosa pine"
"3055","8/17/2023",109,"PIPO","120","",NA,NA,17,16.8,"17.4","2.6","2.6","2.6","ponderosa pine"
"3056","8/17/2023",109,"PIPO","177","",NA,NA,20.4,19.6,"20.4","1.85","","","ponderosa pine"
"3057","8/17/2023",109,"PIPO","128","",NA,NA,21.4,21,"21.2","9","9","9","ponderosa pine"
"3058","8/17/2023",109,"PIPO","68","",NA,NA,11.2,11.2,"11.6","7.4","7.4","7.4","ponderosa pine"
"3059","8/17/2023",109,"PIPO","138","",NA,NA,20.2,19.6,"19.8","1.8","","","ponderosa pine"
"3060","8/17/2023",109,"PIPO","137","",NA,NA,19.6,20.2,"20.2","3.8","3.8","3.6","ponderosa pine"
"3061","8/17/2023",109,"PIPO","16","",NA,NA,1.98,NA,"","0.05","","","ponderosa pine"
"3062","8/17/2023",109,"PIPO","102","",NA,NA,15.6,15.6,"15.6","1.53","","","ponderosa pine"
"3063","8/17/2023",109,"PIPO","83","",NA,NA,12.6,13,"13","2.35","","","ponderosa pine"
"3064","8/17/2023",109,"PIPO","99","",NA,NA,18,18,"18","5.6","5.6","5.4","ponderosa pine"
"3065","8/17/2023",109,"PIPO","80","",NA,NA,11,11.4,"11.2","3","3.2","3.2","ponderosa pine"
"3066","8/17/2023",109,"PIPO","76","",NA,NA,15.8,16,"16.2","5.4","5.4","5.2","ponderosa pine"
"3067","8/17/2023",109,"PIPO","13","",NA,NA,2.93,NA,"","0.26","","","ponderosa pine"
"3068","8/17/2023",109,"PIPO","76","",NA,NA,11.8,11.8,"12","1.79","","","ponderosa pine"
"3069","8/17/2023",110,"PIPO","106","",NA,NA,15,15.4,"15","13","12.8","12.4","ponderosa pine"
"3070","8/17/2023",110,"PIPO","137","",NA,NA,24,23.6,"22.4","12.6","12.4","12.4","ponderosa pine"
"3071","8/17/2023",110,"PIPO","123","",NA,NA,20.4,20.8,"21.6","13","12.8","13.4","ponderosa pine"
"3072","8/17/2023",110,"PIPO","106","",NA,NA,13.4,14.2,"14.2","8.8","8.8","9","ponderosa pine"
"3073","8/17/2023",110,"PIPO","104","",NA,NA,11.2,12.2,"11.2","5.8","5.6","5.4","ponderosa pine"
"3074","8/17/2023",110,"PIPO","92","",NA,NA,12.2,12.2,"12.4","","","","ponderosa pine"
"3075","8/17/2023",110,"PIPO","115","",NA,NA,14.8,14.4,"14.8","6","6.2","6","ponderosa pine"
"3076","8/17/2023",110,"PIPO","69","",NA,NA,12,11,"11.6","3.4","3.4","3.8","ponderosa pine"
"3077","8/17/2023",110,"PIPO","131","",NA,NA,19.4,19.4,"19.6","4.6","4.4","4.4","ponderosa pine"
"3078","8/17/2023",110,"PIPO","134","",NA,NA,24.2,24,"24.2","3.2","3.4","3.4","ponderosa pine"
"3079","8/17/2023",110,"PIPO","112","",NA,NA,22.4,22.8,"21.6","15.2","15","14.4","ponderosa pine"
"3080","8/17/2023",110,"PIPO","124","",NA,NA,18.6,19.4,"19.2","8.8","8.4","8.8","ponderosa pine"
"3081","8/17/2023",110,"PIPO","113","",NA,NA,19.4,19.6,"19.6","4.6","4.2","4.4","ponderosa pine"
"3082","8/17/2023",110,"PIPO","117","",NA,NA,24.4,24.4,"23.6","6.8","6","6","ponderosa pine"
"3083","8/17/2023",110,"PIPO","106","",NA,NA,22.6,23.4,"23","15","15.4","15","ponderosa pine"
"3084","8/17/2023",110,"PIPO","104","",NA,NA,21.8,21.2,"21.4","8.6","8.4","8.4","ponderosa pine"
"3085","8/17/2023",110,"PIPO","123","",NA,NA,21.2,21.4,"21.4","4.6","4.8","4.6","ponderosa pine"
"3086","8/22/2023",111,"PIPO","53","",NA,NA,7.2,7,"7","1.15","","","ponderosa pine"
"3087","8/22/2023",111,"PIPO","62","",NA,NA,8.6,8.6,"8.6","1.41","","","ponderosa pine"
"3088","8/22/2023",111,"PIPO","20","56",70,28,9.6,9.8,"9.6","1.15","","","ponderosa pine"
"3089","8/22/2023",111,"ABLAA","138","",NA,NA,16.4,16.8,"16.8","1.37","","","ponderosa pine"
"3090","8/22/2023",111,"PSME","29","",NA,NA,5,5,"5","0.05","","","ponderosa pine"
"3091","8/22/2023",111,"PIPO","33","",NA,NA,5.8,5.6,"5.8","1.33","","","ponderosa pine"
"3092","8/22/2023",111,"PIPO","19","",NA,NA,4.2,4,"4.2","0.95","","","ponderosa pine"
"3093","8/22/2023",111,"PIPO","44","",NA,NA,5.6,5.4,"5.2","1.73","","","ponderosa pine"
"3094","8/22/2023",111,"PSME","98","",NA,NA,9.8,10,"10.4","","","","ponderosa pine"
"3095","8/22/2023",111,"ABCO","128","",NA,NA,16.4,16.6,"16.6","3.2","3.2","3","ponderosa pine"
"3096","8/22/2023",111,"ABCO","86","",NA,NA,16.2,17,"16.4","2.1","","","ponderosa pine"
"3097","8/22/2023",111,"ABCO","42","",NA,NA,8.2,7.6,"7.8","","","","ponderosa pine"
"3098","8/22/2023",111,"ABCO","101","",NA,NA,15.4,15.8,"16.7","","","","ponderosa pine"
"3099","8/22/2023",111,"PIPO","33","",NA,NA,4.2,4.4,"4","0.89","","","ponderosa pine"
"3100","8/22/2023",111,"PIPO","30","",NA,NA,4,3.8,"3.6","0.26","","","ponderosa pine"
"3101","8/22/2023",111,"PIPO","30","",NA,NA,5,5,"5","1.08","","","ponderosa pine"
"3102","8/22/2023",111,"PIPO","31","",NA,NA,5.2,5,"5","0.61","","","ponderosa pine"
"3103","8/22/2023",111,"PIPO","13","",NA,NA,2.9,NA,"","0.26","","","ponderosa pine"
"3104","8/22/2023",111,"PIPO","40","",NA,NA,5.8,5.8,"5.8","0.73","","","ponderosa pine"
"3105","8/22/2023",111,"PSME","145","",NA,NA,16.8,17.2,"16.8","4.8","4.8","4.6","ponderosa pine"
"3106","8/22/2023",111,"PSME","105","59",NA,NA,15.2,15,"15","4.2","4","4","ponderosa pine"
"3107","8/22/2023",111,"PIPO","62","",NA,NA,7.8,7.8,"7.8","1.83","","","ponderosa pine"
"3108","8/22/2023",111,"PIPO","30","",NA,NA,4.8,4.8,"4.6","1.09","","","ponderosa pine"
"3109","8/22/2023",111,"PSME","93","",NA,NA,12.4,12.8,"12.4","5.2","5.4","5.2","ponderosa pine"
"3110","8/22/2023",111,"PIPO","55","",NA,NA,6,6.4,"6.4","1.43","","","ponderosa pine"
"3111","8/22/2023",111,"PIPO","57","",NA,NA,8,7.8,"8.2","2.28","","","ponderosa pine"
"3112","8/22/2023",111,"PIPO","48","",NA,NA,8,8,"7.8","1.78","","","ponderosa pine"
"3113","8/22/2023",111,"PIPO","63","",NA,NA,5.6,6,"5.6","0.27","","","ponderosa pine"
"3114","8/22/2023",111,"PIPO","47","",NA,NA,7.6,7.6,"7.4","1.39","","","ponderosa pine"
"3115","8/22/2023",112,"PIPO","83","",NA,NA,11.6,11.6,"11.8","5","5","5","mixed conifer"
"3116","8/22/2023",112,"PSME","15","",NA,NA,3.4,2.8,"2.8","0.23","","","mixed conifer"
"3117","8/22/2023",112,"PIAR","31","",NA,NA,5.6,6,"5.2","1.3","","","mixed conifer"
"3118","8/22/2023",112,"POTR5","76","",NA,NA,5.6,6,"6.2","3.4","3.6","3.4","mixed conifer"
"3119","8/22/2023",112,"POTR5","39","",NA,NA,7.8,7.6,"7.8","","","","mixed conifer"
"3120","8/22/2023",112,"PORT5","44","",NA,NA,10,9.8,"10.2","","","","mixed conifer"
"3121","8/22/2023",112,"PSME","15","",NA,NA,3.2,3.2,"3","1.55","","","mixed conifer"
"3122","8/22/2023",112,"PSME","15","",NA,NA,2.8,2.8,"3","","","","mixed conifer"
"3123","8/22/2023",112,"PSME","16","",NA,NA,2.8,3,"2.8","0.01","","","mixed conifer"
"3124","8/22/2023",112,"PIPO","60","",NA,NA,9.2,9.2,"9","1.54","","","mixed conifer"
"3125","8/22/2023",112,"PSME","19","29",NA,NA,4.6,5,"4.8","0.33","","","mixed conifer"
"3126","8/22/2023",112,"PSME","19","",NA,NA,3.8,3.8,"3.4","0.56","","","mixed conifer"
"3127","8/22/2023",112,"PIPO","79","",NA,NA,12.6,12.6,"12.8","2","2.2","2","mixed conifer"
"3128","8/22/2023",112,"PIPO","44","",NA,NA,9.2,9,"9","3","3.4","3.4","mixed conifer"
"3129","8/22/2023",112,"PIPO","17","",NA,NA,4.6,4.4,"4.6","1.12","","","mixed conifer"
"3130","8/22/2023",112,"PIPO","49","",NA,NA,9.4,9.4,"9.6","1.1","","","mixed conifer"
"3131","8/22/2023",112,"PIPO","30","",NA,NA,6.6,6.6,"7.2","1.2","","","mixed conifer"
"3132","8/22/2023",112,"PIPO","23","",NA,NA,4,4.2,"4","1.23","","","mixed conifer"
"3133","8/22/2023",112,"POTR5","50","",NA,NA,9.4,9.2,"9.6","","","","mixed conifer"
"3134","8/22/2023",112,"PSME","15","",NA,NA,2.6,3,"3.2","0.25","","","mixed conifer"
"3135","8/22/2023",112,"POTR5","68","69",117,NA,14.4,14.2,"15","","","","mixed conifer"
"3136","8/22/2023",112,"POTR5","48","",NA,NA,15,15.4,"15","","","","mixed conifer"
"3137","8/22/2023",112,"POTR5","69","53",36,119,16.2,16.2,"15.8","9.6","9.4","9.8","mixed conifer"
"3138","8/22/2023",112,"POTR5","67","",NA,NA,13.6,13.4,"13","","","","mixed conifer"
"3139","8/22/2023",112,"POTR5","72","",NA,NA,16.8,16.2,"17","","","","mixed conifer"
"3140","8/22/2023",112,"PSME","19","",NA,NA,3.8,3.2,"4","0.72","","","mixed conifer"
"3141","8/22/2023",112,"PSME","20","",NA,NA,3.4,3.4,"3.6","0.5","","","mixed conifer"
"3142","8/22/2023",112,"PORT5","48","",NA,NA,12.6,12.4,"11.8","","","","mixed conifer"
"3143","8/22/2023",112,"PIPO","17","",NA,NA,2.6,3,"3","0.95","","","mixed conifer"
"3144","8/22/2023",112,"PSME","16","",NA,NA,3.2,2.8,"3.4","0.01","","","mixed conifer"
"3145","8/22/2023",112,"POTR5","50","",NA,NA,12.2,12.8,"12.4","5.4","5.4","5.4","mixed conifer"
"3146","8/22/2023",112,"POTR5","55","",NA,NA,10.8,10.6,"11.4","6","6.4","6.2","mixed conifer"
"3147","8/22/2023",112,"PSME","22","",NA,NA,2.4,3,"2.6","0.6","","","mixed conifer"
"3148","8/22/2023",112,"POTR5","77","",NA,NA,15.8,15.2,"15.6","","","","mixed conifer"
"3149","8/22/2023",112,"POTR5","50","",NA,NA,12.2,13,"12.2","7.8","7.2","7.2","mixed conifer"
"3150","8/22/2023",112,"POTR5","58","",NA,NA,13,13.6,"13.4","8.4","8.8","8.8","mixed conifer"
"3151","8/22/2023",112,"POTR5","44","",NA,NA,11.2,11,"10.8","","","","mixed conifer"
"3152","8/22/2023",112,"POTR5","53","",NA,NA,10.6,10.6,"11","5.6","5.8","5.4","mixed conifer"
"3153","8/22/2023",112,"PSME","18","",NA,NA,3.2,3,"3.2","0.01","","","mixed conifer"
"3154","8/22/2023",112,"PIPO","14","",NA,NA,2.4,2.4,"2.2","0.33","","","mixed conifer"
"3155","8/22/2023",112,"POTR5","55","",NA,NA,12.4,11.6,"11.6","8.6","8.4","8.2","mixed conifer"
"3156","8/22/2023",112,"POTR5","23","",NA,NA,6.2,6.4,"5.8","","","","mixed conifer"
"3157","8/22/2023",112,"PIPO","25","",NA,NA,4.2,4.2,"4","0.1","","","mixed conifer"
"3158","8/22/2023",112,"POTR5","68","",NA,NA,14.8,14.8,"14","7.8","7","7","mixed conifer"
"3159","8/22/2023",112,"POTR5","26","",NA,NA,6.4,6.2,"6","","","","mixed conifer"
"3160","8/22/2023",112,"POTR5","20","",NA,NA,3.6,4.2,"3.8","","","","mixed conifer"
"3161","8/22/2023",112,"PSME","15","",NA,NA,2.2,2.2,"2.2","0.72","","","mixed conifer"
"3162","8/22/2023",112,"POTR5","26","",NA,NA,8.4,8.8,"9","","","","mixed conifer"
"3163","8/22/2023",112,"POTR5","53","",NA,NA,14,13.6,"14.2","4.8","4.4","4.4","mixed conifer"
"3164","8/22/2023",112,"POTR5","41","",NA,NA,11.8,12.4,"13","5.8","6","5.8","mixed conifer"
"3165","8/22/2023",112,"POTR5","38","",NA,NA,10.4,10.4,"11","","","","mixed conifer"
"3166","8/22/2023",112,"POTR5","58","",NA,NA,12.2,11.6,"11.8","8.4","8.4","8.8","mixed conifer"
"3167","8/22/2023",112,"POTR5","30","",NA,NA,8.2,8,"7.8","","","","mixed conifer"
"3168","8/22/2023",112,"PIPO","32","",NA,NA,4.4,4.8,"4.6","1.85","","","mixed conifer"
"3169","8/22/2023",112,"POTR5","34","",NA,NA,8,9,"9.2","5.8","5","6","mixed conifer"
"3170","8/22/2023",112,"POTR5","55","",NA,NA,10.8,11.2,"11.4","6","5.8","5.8","mixed conifer"
"3171","8/22/2023",112,"POTR5","53","",NA,NA,12.2,12,"12","6.4","6.2","5.8","mixed conifer"
"3172","8/22/2023",112,"PSME","18","",NA,NA,3.2,3.2,"3","1.6","","","mixed conifer"
"3173","8/22/2023",112,"PSME","21","",NA,NA,2.8,2.8,"2.8","1.78","","","mixed conifer"
"3174","8/22/2023",112,"PSME","17","",NA,NA,3.2,3,"3.2","0.6","","","mixed conifer"
"3175","8/22/2023",112,"PSME","120","",NA,NA,15.6,15.2,"15.6","4.4","3.6","4","mixed conifer"
"3176","8/22/2023",112,"PSME","222","",NA,NA,26.4,26.6,"27.2","2.6","","","mixed conifer"
"3177","8/22/2023",112,"PIPO","14","",NA,NA,2.8,3,"2.6","0.6","","","mixed conifer"
"3178","8/22/2023",112,"PIPO","39","",NA,NA,7.8,7.8,"8","2.6","2.6","2.8","mixed conifer"
"3179","8/22/2023",112,"PSME","42","",NA,NA,6.2,6.6,"6.8","1.07","","","mixed conifer"
"3180","8/22/2023",112,"PSME","20","",NA,NA,3,3.2,"3.2","0.3","","","mixed conifer"
"3181","8/22/2023",112,"PSME","19","",NA,NA,2.6,2.6,"2.4","0.47","","","mixed conifer"
"3182","8/22/2023",112,"PSME","182","",NA,NA,5.8,6,"6.2","","","","mixed conifer"
"3183","8/22/2023",112,"PSME","24","",NA,NA,4.2,4,"4.2","1.5","","","mixed conifer"
"3184","8/22/2023",112,"PIPO","58","",NA,NA,11.4,11.4,"11.6","3.4","3.6","3.8","mixed conifer"
"3185","8/22/2023",112,"PSME","29","",NA,NA,3,3.4,"3.2","0.34","","","mixed conifer"
"3186","8/22/2023",112,"PSME","15","",NA,NA,2.4,2.4,"2.2","","","","mixed conifer"
"3187","8/22/2023",112,"PSME","13","",NA,NA,2,1.8,"1.8","1.73","","","mixed conifer"
"3188","8/22/2023",112,"PIPO","59","",NA,NA,10,10.4,"9.4","2.8","2.6","2.8","mixed conifer"
"3189","8/23/2023",113,"PIEN","19","",NA,NA,4.2,4,"3.8","1.27","","","spruce-fir"
"3190","8/23/2023",113,"PSME","56","",NA,NA,11.6,11.6,"11.6","4.4","4.2","4.4","spruce-fir"
"3191","8/23/2023",113,"PSME","35","",NA,NA,5.8,5.8,"5.8","1.61","","","spruce-fir"
"3192","8/23/2023",113,"PSME","78","",NA,NA,12.8,13,"13.2","4.4","4.4","4.4","spruce-fir"
"3193","8/23/2023",113,"PSME","104","",NA,NA,19,19.6,"20.2","7.6","7.8","7.8","spruce-fir"
"3194","8/23/2023",113,"PIEN","13","",NA,NA,2.2,2.6,"2.6","0.14","","","spruce-fir"
"3195","8/23/2023",113,"PSME","118","",NA,NA,24.2,23.6,"24","12.2","12.6","12.2","spruce-fir"
"3196","8/23/2023",113,"PSME","98","",NA,NA,18.4,18.8,"19","12.2","12.2","12.4","spruce-fir"
"3197","8/23/2023",113,"PIEN","19","",NA,NA,2.6,2.6,"2.6","0.88","","","spruce-fir"
"3198","8/23/2023",113,"PIPU","93","",NA,NA,23.2,24,"23.6","0.97","","","spruce-fir"
"3199","8/23/2023",113,"PSME","68","",NA,NA,19.8,19.8,"19.8","9.2","9.2","9.4","spruce-fir"
"3200","8/23/2023",113,"PIEN","77","",NA,NA,19.8,19.6,"19.8","9.2","9.2","9.4","spruce-fir"
"3201","8/23/2023",113,"PIPO","62","",NA,NA,6.6,6.4,"6.2","","","","spruce-fir"
"3202","8/23/2023",113,"PIEN","14","",NA,NA,3.6,3.8,"3.8","","","","spruce-fir"
"3203","8/23/2023",113,"PIEN","14","",NA,NA,3,NA,"","","","","spruce-fir"
"3204","8/23/2023",113,"PIEN","25","",NA,NA,4,4,"3.8","1.27","","","spruce-fir"
"3205","8/23/2023",113,"PIPU","133","",NA,NA,23.8,24.2,"23.8","12.6","12.4","12.4","spruce-fir"
"3206","8/23/2023",113,"PSME","44","",NA,NA,7,7.2,"7","1.83","","","spruce-fir"
"3207","8/23/2023",113,"PIEN","39","",NA,NA,6.6,7.2,"6.6","0.84","","","spruce-fir"
"3208","8/23/2023",113,"PSME","21","",NA,NA,4,4,"3.6","1.72","","","spruce-fir"
"3209","8/23/2023",113,"ABCO","81","47",NA,NA,15.4,15.4,"15","1.74","","","spruce-fir"
"3210","8/23/2023",113,"PIEN","19","",NA,NA,4.2,4.2,"4.2","0.5","","","spruce-fir"
"3211","8/23/2023",113,"PIPO","91","",NA,NA,10.8,11.2,"11.4","4.6","4.8","4.6","spruce-fir"
"3212","8/23/2023",113,"PIEN","25","",NA,NA,3.8,4.2,"4.2","1.6","","","spruce-fir"
"3213","8/23/2023",113,"ABCO","92","",NA,NA,16,16.2,"16","","","","spruce-fir"
"3214","8/23/2023",113,"PIEN","49","",NA,NA,7.8,8,"7.6","1.63","","","spruce-fir"
"3215","8/23/2023",113,"PIPU","95","",NA,NA,16.6,16.8,"17.4","5.2","5.6","6.2","spruce-fir"
"3216","8/23/2023",113,"PIPU","134","",NA,NA,25.2,25.4,"24.8","1.53","","","spruce-fir"
"3217","8/23/2023",113,"PIPU","128","",NA,NA,26,26.8,"26","6.2","6.4","6","spruce-fir"
"3218","8/23/2023",113,"PIEN","123","",NA,NA,28.2,28.4,"28.4","17.4","18.2","17.8","spruce-fir"
"3219","8/23/2023",113,"POTR5","58","",NA,NA,8.8,8.8,"9","","","","spruce-fir"
"3220","8/23/2023",113,"PIEN","47","",NA,NA,7.6,7.6,"7.4","","","","spruce-fir"
"3221","8/23/2023",113,"PIEN","59","",NA,NA,15,15.2,"15.8","1.9","","","spruce-fir"
"3222","8/23/2023",113,"PIEN","118","",NA,NA,28.8,28.4,"29.4","10.8","11.4","11.2","spruce-fir"
"3223","8/23/2023",113,"PIEN","32","",NA,NA,6.8,7,"6.6","1.3","","","spruce-fir"
"3224","8/23/2023",113,"PIEN","98","",NA,NA,22.2,22.8,"22.8","11","11","11","spruce-fir"
"3225","8/23/2023",113,"PIEN","57","",NA,NA,16,16.2,"16","9.8","10","10.2","spruce-fir"
"3226","8/23/2023",113,"PIEN","44","",NA,NA,15,15.2,"15.4","4","4","3.4","spruce-fir"
"3227","8/23/2023",113,"PSME","56","",NA,NA,13.2,13.4,"13.4","4.4","4.4","4.2","spruce-fir"
"3228","8/23/2023",113,"PSME","17","",NA,NA,3,2.6,"2.8","1.27","","","spruce-fir"
"3229","8/23/2023",113,"PIEN","44","",NA,NA,9.2,9.4,"9.4","1.29","","","spruce-fir"
"3230","8/23/2023",113,"PIPU","177","",NA,NA,31.4,31,"30.6","12.6","12.4","12.6","spruce-fir"
"3231","8/23/2023",113,"ABCO","72","",NA,NA,14.2,14.2,"14.2","2.18","","","spruce-fir"
"3232","8/23/2023",113,"PIEN","169","",NA,NA,28.6,28.6,"28.4","7.4","7.4","7.4","spruce-fir"
"3233","8/23/2023",114,"PSME","59","",NA,NA,9.8,9.8,"9.2","2.1","","","mixed conifer"
"3234","8/23/2023",114,"PSME","16","",NA,NA,4.6,4.8,"4.2","","","","mixed conifer"
"3235","8/23/2023",114,"PSME","77","",NA,NA,12.6,12.8,"13.2","1","","","mixed conifer"
"3236","8/23/2023",114,"PSME","33","",NA,NA,7.4,7,"7.2","6.6","6.8","6","mixed conifer"
"3237","8/23/2023",114,"PSME","16","",NA,NA,2.1,NA,"","0.65","","","mixed conifer"
"3238","8/23/2023",114,"PSME","26","",NA,NA,3.6,3.6,"3.4","1.25","","","mixed conifer"
"3239","8/23/2023",114,"PSME","32","",NA,NA,7.4,7.6,"8","4","4.2","3.8","mixed conifer"
"3240","8/23/2023",114,"PSME","27","",NA,NA,6.8,7,"7.2","","","","mixed conifer"
"3241","8/23/2023",114,"POTR5","68","",NA,NA,14.6,15.6,"14.8","5.6","5.8","5.8","mixed conifer"
"3242","8/23/2023",114,"PSME","23","",NA,NA,5.2,5,"5","","","","mixed conifer"
"3243","8/23/2023",114,"POTR5","46","",NA,NA,14.6,13.8,"14.8","","","","mixed conifer"
"3244","8/23/2023",114,"PSME","38","",NA,NA,7.6,8,"7.2","3.6","3.6","3.6","mixed conifer"
"3245","8/23/2023",114,"POTR5","23","",NA,NA,7.2,7.4,"7.4","","","","mixed conifer"
"3246","8/23/2023",114,"PSME","25","",NA,NA,4.4,4.8,"4.6","","","","mixed conifer"
"3247","8/23/2023",114,"PSME","39","",NA,NA,7.2,6.2,"6.8","1.73","","","mixed conifer"
"3248","8/23/2023",114,"PSME","23","",NA,NA,6.6,6.6,"6.4","5","4.6","4.8","mixed conifer"
"3249","8/23/2023",114,"PSME","171","",NA,NA,23.6,23,"23.2","9.4","9.6","9.8","mixed conifer"
"3250","8/23/2023",114,"PSME","38","",NA,NA,8.8,9,"8.8","","","","mixed conifer"
"3251","8/23/2023",114,"PIPU","52","",NA,NA,10.8,11,"11.2","7","7","6.4","mixed conifer"
"3252","8/23/2023",114,"PSME","40","",NA,NA,11.2,11.4,"11.2","7.2","7.4","7.2","mixed conifer"
"3253","8/23/2023",114,"PSME","37","",NA,NA,9.6,10,"9.4","3.8","4.2","4","mixed conifer"
"3254","8/23/2023",114,"PSME","71","",NA,NA,12.2,12.2,"12","4.6","4.4","4.6","mixed conifer"
"3255","8/23/2023",114,"PSME","20","",NA,NA,4.8,4.6,"5","","","","mixed conifer"
"3256","8/23/2023",114,"PSME","13","",NA,NA,3.2,3.2,"3.2","1.5","","","mixed conifer"
"3257","8/23/2023",114,"PSME","24","",NA,NA,5,5,"5","3.8","3.8","3.4","mixed conifer"
"3258","8/23/2023",114,"PSME","55","",NA,NA,9.4,9.4,"9.6","6.2","6.2","6","mixed conifer"
"3259","8/23/2023",114,"POTR5","78","",NA,NA,19,18.8,"19.6","","","","mixed conifer"
"3260","8/23/2023",114,"PSME","25","",NA,NA,4.8,5.4,"4.8","","","","mixed conifer"
"3261","8/23/2023",114,"PSME","45","",NA,NA,3,3.2,"3","","","","mixed conifer"
"3262","8/23/2023",114,"ABCO","14","",NA,NA,2.2,2.4,"2.6","0.88","","","mixed conifer"
"3263","8/23/2023",114,"PSME","92","",NA,NA,18.6,18,"18.2","8.2","8.4","8.4","mixed conifer"
"3264","8/23/2023",114,"PSME","34","",NA,NA,8,8.2,"8","","","","mixed conifer"
"3265","8/23/2023",114,"POTR5","31","",NA,NA,5.2,5,"5.4","","","","mixed conifer"
"3266","8/23/2023",114,"PSME","63","",NA,NA,12.6,12.6,"12.6","7","6.8","6.8","mixed conifer"
"3267","8/23/2023",114,"PSME","45","",NA,NA,6.4,6.6,"6.2","","","","mixed conifer"
"3268","8/23/2023",114,"PSME","68","",NA,NA,11,11.6,"11.2","5","4.8","5","mixed conifer"
"3269","8/23/2023",114,"POTR5","67","",NA,NA,13.8,14.2,"14.2","","","","mixed conifer"
"3270","8/23/2023",114,"PSME","38","",NA,NA,7.6,7.6,"7.6","4.2","4.6","4.4","mixed conifer"
"3271","8/23/2023",114,"POTR5","96","",NA,NA,17.6,17.2,"16.8","","","","mixed conifer"
"3272","8/23/2023",114,"PSME","16","",NA,NA,2.8,3,"3.2","","","","mixed conifer"
"3273","8/23/2023",114,"PSME","18","",NA,NA,3.4,3.2,"3","1.2","","","mixed conifer"
"3274","8/23/2023",114,"PSME","37","",NA,NA,7.2,7.2,"7.4","5.2","5.2","5.4","mixed conifer"
"3275","8/23/2023",114,"POTR5","89","",NA,NA,11.2,11.6,"11.6","","","","mixed conifer"
"3276","8/23/2023",114,"PSME","18","",NA,NA,3.4,3.8,"3.8","1.3","","","mixed conifer"
"3277","8/23/2023",114,"PSME","52","",NA,NA,8.8,8.6,"8.4","4.4","4.6","4.2","mixed conifer"
"3278","8/23/2023",114,"PSME","32","",NA,NA,11.2,10.4,"10.2","7.6","8","8","mixed conifer"
"3279","8/23/2023",114,"PSME","140","",NA,NA,21,21,"20.2","6.8","6.6","6.6","mixed conifer"
"3280","8/23/2023",114,"ABCO","19","",NA,NA,3.4,3.8,"3.4","0.01","","","mixed conifer"
"3281","8/23/2023",114,"PSME","70","",NA,NA,15.4,15.8,"15.6","7.6","7.4","7.4","mixed conifer"
"3282","8/23/2023",114,"POTR5","72","",NA,NA,17.2,16.2,"17.2","","","","mixed conifer"
"3283","8/23/2023",114,"POTR5","69","",NA,NA,9.4,9.4,"9.4","","","","mixed conifer"
"3284","8/23/2023",114,"PIFL2","77","",NA,NA,13.2,13,"13.4","5","5.6","5.4","mixed conifer"
"3285","8/23/2023",114,"PSME","21","",NA,NA,3.4,3.2,"3.2","1.58","","","mixed conifer"
"3286","8/23/2023",114,"PSME","43","",NA,NA,8,8.2,"8.2","3.4","3.6","3.4","mixed conifer"
"3287","8/23/2023",114,"PSME","35","",NA,NA,9.6,9.2,"9.2","6.4","6.2","6.2","mixed conifer"
"3288","8/23/2023",114,"PSME","32","",NA,NA,8.4,8.8,"8.4","6.8","7","6.8","mixed conifer"
"3289","8/23/2023",114,"PSME","93","",NA,NA,15.2,15.8,"15.4","5.2","5.2","5.4","mixed conifer"
"3290","8/23/2023",114,"PSME","80","",NA,NA,16.4,15.8,"15.8","3","3.2","3.4","mixed conifer"
"3291","8/23/2023",114,"PSME","55","",NA,NA,12,12.2,"12.2","6.8","6.8","6.8","mixed conifer"
"3292","8/23/2023",114,"PSME","26","",NA,NA,4.2,4.4,"4.2","","","","mixed conifer"
"3293","8/23/2023",114,"PSME","105","",NA,NA,15.8,16,"15.2","8.4","8.6","8.2","mixed conifer"
"3294","8/23/2023",114,"PSME","22","",NA,NA,4.8,4.8,"4.8","","","","mixed conifer"
"3295","8/23/2023",114,"ABCO","14","",NA,NA,3.4,2.8,"3.6","1.4","","","mixed conifer"
"3296","8/23/2023",114,"PSME","55","",NA,NA,8.6,8.4,"9.4","","","","mixed conifer"
"3297","8/23/2023",114,"ABCO","14","",NA,NA,2.2,2.4,"2.2","0.3","","","mixed conifer"
